policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-003557,Outback Assurance Group,850,Alice Springs NT,B-F,Home,816384,,1450.32,2023-12-02,2024-12-01
POL-003558,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,392011,,3572.8,2023-01-12,2024-01-12
POL-003559,Coral Coast Mutual,4810,Townsville QLD,T-W,Strata,2933001,,27967.11,2023-08-28,2024-08-27
POL-003560,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,697349,,1237.18,2025-08-23,2026-08-23
POL-003561,Pacific Rim Insurance,4810,Townsville QLD,T-W,Strata,12409275,,115546.35,2025-07-26,2026-07-26
POL-003562,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Strata,2569674,,4763.28,2025-05-27,2026-05-27
POL-003563,Northbeam General,4655,Hervey Bay QLD,L-P,Home,339312,,1417.66,2024-01-09,2025-01-08
POL-003564,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,355386,Elevated Slab,3120.24,2024-03-16,2025-03-16
POL-003565,Coral Coast Mutual,6714,Karratha WA,T-W,Strata,14825867,Roof Tie-Down,123349.65,2025-01-20,2026-01-20
POL-003566,Northbeam General,4870,Cairns QLD,T-W,Home,572283,,5426.63,2023-05-04,2024-05-03
POL-003567,Coral Coast Mutual,6714,Karratha WA,T-W,Home,453603,Roof Tie-Down,3649.78,2024-09-25,2025-09-25
POL-003568,Northbeam General,4655,Hervey Bay QLD,L-P,Home,764003,Roof Tie-Down,2725.24,2024-10-19,2025-10-19
POL-003569,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,315126,,536.12,2023-03-30,2024-03-29
POL-003570,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Strata,7595636,Roof Tie-Down,44763.55,2025-02-01,2026-02-01
POL-003571,Outback Assurance Group,4810,Townsville QLD,T-W,SME,2562735,,24269.44,2023-08-04,2024-08-03
POL-003572,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,558200,,3883.58,2023-11-14,2024-11-13
POL-003573,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,534094,,3467.02,2023-01-27,2024-01-27
POL-003574,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,486446,Roof Tie-Down,716.76,2023-03-09,2024-03-08
POL-003575,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,887849,Roof Tie-Down,1241.94,2024-04-27,2025-04-27
POL-003576,Northbeam General,4825,Cloncurry QLD,B-F,SME,776767,,1393.52,2023-09-02,2024-09-01
POL-003577,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,618758,Roof Tie-Down,924.65,2025-09-21,2026-09-21
POL-003578,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,621214,Roof Tie-Down,3438.31,2023-12-19,2024-12-18
POL-003579,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,800288,,1388.94,2025-05-05,2026-05-05
POL-003580,Pacific Rim Insurance,6000,Perth WA,B-F,Home,661461,,1230.89,2023-09-12,2024-09-11
POL-003581,Southern Cross Insurance,800,Darwin NT,T-W,Strata,10252661,Roof Tie-Down,88109.65,2023-01-03,2024-01-03
POL-003582,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,263213,Shutters Installed,2217.61,2023-11-23,2024-11-22
POL-003583,Pacific Rim Insurance,800,Darwin NT,T-W,Home,510722,,4952.98,2025-03-18,2026-03-18
POL-003584,Outback Assurance Group,810,Darwin NT,T-W,Home,275305,,2710.06,2024-08-25,2025-08-25
POL-003585,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,SME,567376,,2258.37,2024-01-16,2025-01-15
POL-003586,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,272063,,505.39,2024-06-30,2025-06-30
POL-003587,Outback Assurance Group,4870,Cairns QLD,T-W,Home,887618,Shutters Installed,7451.08,2023-04-03,2024-04-02
POL-003588,Northbeam General,6721,Port Hedland WA,T-W,SME,1266738,,12917.19,2025-01-09,2026-01-09
POL-003589,Outback Assurance Group,6714,Karratha WA,T-W,SME,632757,Roof Tie-Down,5551.53,2024-09-11,2025-09-11
POL-003590,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,781867,Roof Tie-Down,6818.67,2025-02-19,2026-02-19
POL-003591,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,884513,,1610.72,2025-09-19,2026-09-19
POL-003592,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,373191,,3615.86,2024-09-21,2025-09-21
POL-003593,Southern Cross Insurance,4825,Cloncurry QLD,B-F,SME,1583412,,3058.57,2023-03-22,2024-03-21
POL-003594,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,SME,2034929,,12905.81,2023-04-09,2024-04-08
POL-003595,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,299330,Shutters Installed,443.59,2025-03-30,2026-03-30
POL-003596,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,872853,Roof Tie-Down,1377.18,2023-02-03,2024-02-03
POL-003597,Northbeam General,4737,Bowen QLD,Q-S,SME,1066610,,6443.14,2023-11-18,2024-11-17
POL-003598,Coral Coast Mutual,4810,Townsville QLD,T-W,Strata,9986773,,94445.65,2023-10-07,2024-10-06
POL-003599,Northbeam General,6000,Perth WA,B-F,Home,309459,,597.53,2024-11-26,2025-11-26
POL-003600,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,553327,,3517.79,2023-03-17,2024-03-16
POL-003601,Outback Assurance Group,4802,Townsville QLD,T-W,Home,535526,Shutters Installed,4256.24,2025-03-22,2026-03-22
POL-003602,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Strata,8835795,Roof Tie-Down,29523.74,2023-12-01,2024-11-30
POL-003603,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Strata,2228328,Elevated Slab,7378.97,2024-01-29,2025-01-28
POL-003604,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,759777,Roof Tie-Down,1235.22,2025-07-17,2026-07-17
POL-003605,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,670777,Elevated Slab,4927.32,2025-08-08,2026-08-08
POL-003606,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,500301,Elevated Slab,1762.49,2023-01-09,2024-01-09
POL-003607,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,341991,,2288.29,2024-03-15,2025-03-15
POL-003608,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,261480,,2662.7,2024-08-23,2025-08-23
POL-003609,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,498782,Roof Tie-Down,4139.71,2023-05-27,2024-05-26
POL-003610,Outback Assurance Group,810,Darwin NT,T-W,Home,415758,Shutters Installed,3483.85,2025-02-24,2026-02-24
POL-003611,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,634479,,2521.59,2023-04-25,2024-04-24
POL-003612,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Strata,12456919,Roof Tie-Down,71806.06,2024-03-16,2025-03-16
POL-003613,Coral Coast Mutual,810,Darwin NT,T-W,SME,2467777,,25480.9,2024-11-08,2025-11-08
POL-003614,Coral Coast Mutual,6000,Perth WA,B-F,SME,2876886,,5646.33,2023-02-14,2024-02-14
POL-003615,Coral Coast Mutual,6721,Port Hedland WA,T-W,SME,1580763,,15598.37,2025-08-05,2026-08-05
POL-003616,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,267081,Roof Tie-Down,419.31,2023-05-04,2024-05-03
POL-003617,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,805108,,7206.99,2025-06-26,2026-06-26
POL-003618,Coral Coast Mutual,6714,Karratha WA,T-W,Home,426028,Elevated Slab,3507.0,2024-12-03,2025-12-03
POL-003619,Outback Assurance Group,810,Darwin NT,T-W,Home,304875,,2789.09,2024-02-22,2025-02-21
POL-003620,Northbeam General,4870,Cairns QLD,T-W,Home,357530,,3607.7,2025-05-10,2026-05-10
POL-003621,Northbeam General,6721,Port Hedland WA,T-W,Home,260994,Roof Tie-Down,2021.68,2025-06-03,2026-06-03
POL-003622,Southern Cross Insurance,4879,Innisfail QLD,T-W,Strata,4199188,Elevated Slab,31851.83,2025-03-29,2026-03-29
POL-003623,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,642648,Roof Tie-Down,2502.98,2024-11-28,2025-11-28
POL-003624,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,344546,,610.65,2025-04-08,2026-04-08
POL-003625,Northbeam General,6714,Karratha WA,T-W,Home,711412,Shutters Installed,5827.47,2024-01-18,2025-01-17
POL-003626,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,507210,Roof Tie-Down,2853.19,2023-11-11,2024-11-10
POL-003627,Northbeam General,4802,Townsville QLD,T-W,Home,527048,,5239.2,2024-01-10,2025-01-09
POL-003628,Outback Assurance Group,800,Darwin NT,T-W,SME,2360997,Shutters Installed,19383.53,2023-11-23,2024-11-22
POL-003629,Outback Assurance Group,800,Darwin NT,T-W,Home,800201,,7810.54,2024-06-28,2025-06-28
POL-003630,Outback Assurance Group,4879,Innisfail QLD,T-W,Strata,14054511,,130970.75,2023-08-08,2024-08-07
POL-003631,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,496469,Roof Tie-Down,3764.29,2023-11-27,2024-11-26
POL-003632,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,732351,,1290.81,2025-09-04,2026-09-04
POL-003633,Outback Assurance Group,4680,Gladstone QLD,L-P,SME,1179030,Roof Tie-Down,4605.28,2025-02-02,2026-02-02
POL-003634,Southern Cross Insurance,850,Alice Springs NT,B-F,SME,1512997,Roof Tie-Down,2196.53,2023-01-07,2024-01-07
POL-003635,Northbeam General,4802,Townsville QLD,T-W,Home,627362,Roof Tie-Down,4997.54,2023-09-05,2024-09-04
POL-003636,Northbeam General,4703,Rockhampton QLD,Q-S,SME,2932119,Roof Tie-Down,16843.43,2023-08-06,2024-08-05
POL-003637,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,553138,,3422.15,2023-07-10,2024-07-09
POL-003638,Outback Assurance Group,810,Darwin NT,T-W,Home,663960,,6856.09,2025-07-06,2026-07-06
POL-003639,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,445907,,1782.27,2024-03-25,2025-03-25
POL-003640,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,484707,,911.02,2025-06-07,2026-06-07
POL-003641,Coral Coast Mutual,810,Darwin NT,T-W,Home,441219,Shutters Installed,3222.02,2023-04-07,2024-04-06
POL-003642,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,489026,,4888.39,2023-06-29,2024-06-28
POL-003643,Pacific Rim Insurance,6000,Perth WA,B-F,Home,561345,Shutters Installed,857.94,2023-03-14,2024-03-13
POL-003644,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,259534,,2613.36,2024-05-09,2025-05-09
POL-003645,Outback Assurance Group,6714,Karratha WA,T-W,SME,1527131,Shutters Installed,12800.29,2023-05-10,2024-05-09
POL-003646,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Strata,9321870,Elevated Slab,52207.84,2024-09-15,2025-09-15
POL-003647,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,380355,,620.21,2025-01-03,2026-01-03
POL-003648,Outback Assurance Group,6721,Port Hedland WA,T-W,Strata,4595862,Shutters Installed,34768.4,2025-02-15,2026-02-15
POL-003649,Southern Cross Insurance,810,Darwin NT,T-W,Strata,9842332,,92882.46,2023-07-28,2024-07-27
POL-003650,Coral Coast Mutual,4879,Innisfail QLD,T-W,SME,541641,,5613.78,2024-02-16,2025-02-15
POL-003651,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,253616,,429.79,2024-01-06,2025-01-05
POL-003652,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,894205,Roof Tie-Down,1317.02,2024-09-30,2025-09-30
POL-003653,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,289419,Shutters Installed,2402.64,2025-03-21,2026-03-21
POL-003654,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,269401,,1812.53,2025-06-08,2026-06-08
POL-003655,Northbeam General,850,Alice Springs NT,B-F,SME,1100467,Elevated Slab,1659.48,2024-03-06,2025-03-06
POL-003656,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,700573,Roof Tie-Down,2666.32,2023-01-15,2024-01-15
POL-003657,Outback Assurance Group,4350,Toowoomba QLD,B-F,SME,2532202,Roof Tie-Down,4000.07,2024-01-01,2024-12-31
POL-003658,Coral Coast Mutual,6000,Perth WA,B-F,Strata,6743330,,12316.85,2023-10-01,2024-09-30
POL-003659,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,359562,,3431.36,2023-08-11,2024-08-10
POL-003660,Pacific Rim Insurance,4802,Townsville QLD,T-W,SME,2671985,,26440.17,2025-05-12,2026-05-12
POL-003661,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,780669,,1384.76,2024-08-26,2025-08-26
POL-003662,Northbeam General,6714,Karratha WA,T-W,SME,1583194,Roof Tie-Down,13032.86,2025-03-30,2026-03-30
POL-003663,Northbeam General,810,Darwin NT,T-W,SME,2230891,,20331.31,2023-05-11,2024-05-10
POL-003664,Northbeam General,4350,Toowoomba QLD,B-F,Strata,8392220,Shutters Installed,11816.56,2023-04-14,2024-04-13
POL-003665,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,809590,,1546.32,2023-03-18,2024-03-17
POL-003666,Southern Cross Insurance,6714,Karratha WA,T-W,Home,605922,,5443.09,2023-01-17,2024-01-17
POL-003667,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,421283,,703.33,2023-07-17,2024-07-16
POL-003668,Northbeam General,4720,Charters Towers QLD,L-P,SME,2487537,Shutters Installed,8525.59,2025-04-26,2026-04-26
POL-003669,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,778498,,7685.77,2023-03-07,2024-03-06
POL-003670,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,385022,,1521.69,2024-06-22,2025-06-22
POL-003671,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,554216,,911.28,2024-06-18,2025-06-18
POL-003672,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,SME,1238560,,5407.85,2023-09-19,2024-09-18
POL-003673,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,852883,,3653.36,2025-09-22,2026-09-22
POL-003674,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,790345,,3271.9,2024-03-30,2025-03-30
POL-003675,Northbeam General,6000,Perth WA,B-F,Home,452163,,876.33,2024-07-08,2025-07-08
POL-003676,Southern Cross Insurance,4870,Cairns QLD,T-W,SME,2265517,,20033.77,2024-02-09,2025-02-08
POL-003677,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,990175,Roof Tie-Down,5380.1,2024-01-29,2025-01-28
POL-003678,Outback Assurance Group,810,Darwin NT,T-W,Home,623637,Elevated Slab,5439.61,2025-01-20,2026-01-20
POL-003679,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,773514,Shutters Installed,2852.85,2024-06-19,2025-06-19
POL-003680,Northbeam General,6714,Karratha WA,T-W,Home,767506,,7075.58,2025-09-16,2026-09-16
POL-003681,Outback Assurance Group,6000,Perth WA,B-F,Home,257181,Shutters Installed,358.25,2024-06-20,2025-06-20
POL-003682,Southern Cross Insurance,6714,Karratha WA,T-W,Home,806746,,8209.52,2023-10-26,2024-10-25
POL-003683,Northbeam General,4680,Gladstone QLD,L-P,Home,517758,Elevated Slab,1783.74,2023-06-07,2024-06-06
POL-003684,Coral Coast Mutual,6000,Perth WA,B-F,SME,2548709,Shutters Installed,3968.72,2024-04-28,2025-04-28
POL-003685,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,461515,,4122.72,2024-02-21,2025-02-20
POL-003686,Southern Cross Insurance,4879,Innisfail QLD,T-W,Home,583738,,5901.07,2025-06-07,2026-06-07
POL-003687,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,678038,,1145.77,2025-06-22,2026-06-22
POL-003688,Southern Cross Insurance,6721,Port Hedland WA,T-W,SME,1289866,Shutters Installed,10442.11,2024-02-26,2025-02-25
POL-003689,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,300867,,1971.5,2025-01-23,2026-01-23
POL-003690,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,541480,,1022.76,2023-08-06,2024-08-05
POL-003691,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,319429,,3231.02,2024-05-02,2025-05-02
POL-003692,Coral Coast Mutual,850,Alice Springs NT,B-F,SME,2815316,,5450.31,2023-05-19,2024-05-18
POL-003693,Pacific Rim Insurance,6714,Karratha WA,T-W,Strata,3837371,,34338.77,2024-02-03,2025-02-02
POL-003694,Outback Assurance Group,6000,Perth WA,B-F,Home,294289,Shutters Installed,447.02,2023-12-29,2024-12-28
POL-003695,Northbeam General,850,Alice Springs NT,B-F,Home,264848,,483.69,2024-05-25,2025-05-25
POL-003696,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,603141,Roof Tie-Down,4952.65,2024-10-05,2025-10-05
POL-003697,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,251142,,1524.22,2024-09-23,2025-09-23
POL-003698,Southern Cross Insurance,6000,Perth WA,B-F,Home,296446,,565.77,2025-09-19,2026-09-19
POL-003699,Coral Coast Mutual,4680,Gladstone QLD,L-P,Strata,14796088,,57668.14,2024-06-17,2025-06-17
POL-003700,Southern Cross Insurance,4810,Townsville QLD,T-W,SME,1201992,Roof Tie-Down,10374.61,2023-06-07,2024-06-06
POL-003701,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,732173,,1310.31,2024-06-29,2025-06-29
POL-003702,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,369200,Elevated Slab,2103.6,2023-03-10,2024-03-09
POL-003703,Southern Cross Insurance,4879,Innisfail QLD,T-W,SME,2592282,,25718.3,2023-07-26,2024-07-25
POL-003704,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,885829,,3586.54,2024-10-18,2025-10-18
POL-003705,Northbeam General,4655,Hervey Bay QLD,L-P,SME,1559530,,6033.91,2024-03-06,2025-03-06
POL-003706,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,700219,Shutters Installed,970.87,2024-10-20,2025-10-20
POL-003707,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,543549,,912.98,2024-03-06,2025-03-06
POL-003708,Outback Assurance Group,6721,Port Hedland WA,T-W,Strata,9439899,Shutters Installed,71538.75,2023-01-03,2024-01-03
POL-003709,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,340651,,1393.97,2025-04-11,2026-04-11
POL-003710,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,559226,,1062.76,2025-06-26,2026-06-26
POL-003711,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,2137781,,9199.3,2024-08-30,2025-08-30
POL-003712,Outback Assurance Group,4879,Innisfail QLD,T-W,Strata,9720341,Shutters Installed,82022.83,2023-08-14,2024-08-13
POL-003713,Northbeam General,800,Darwin NT,T-W,Home,857410,,7374.8,2023-06-05,2024-06-04
POL-003714,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,309364,,505.17,2025-04-12,2026-04-12
POL-003715,Southern Cross Insurance,6714,Karratha WA,T-W,SME,2673953,,26051.27,2024-04-03,2025-04-03
POL-003716,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,718323,,1313.91,2024-12-21,2025-12-21
POL-003717,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,770512,Elevated Slab,1135.02,2023-07-27,2024-07-26
POL-003718,Southern Cross Insurance,4720,Charters Towers QLD,L-P,Home,821102,,3476.76,2024-12-02,2025-12-02
POL-003719,Coral Coast Mutual,4737,Bowen QLD,Q-S,SME,678119,,4277.96,2023-03-08,2024-03-07
POL-003720,Outback Assurance Group,850,Alice Springs NT,B-F,Home,567194,,994.32,2024-09-15,2025-09-15
POL-003721,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,780084,,4830.78,2024-06-08,2025-06-08
POL-003722,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,413110,Roof Tie-Down,3642.42,2024-12-02,2025-12-02
POL-003723,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,668537,Shutters Installed,2473.2,2023-07-04,2024-07-03
POL-003724,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,342500,,3284.45,2025-04-06,2026-04-06
POL-003725,Southern Cross Insurance,800,Darwin NT,T-W,Home,816252,,7790.06,2024-02-01,2025-01-31
POL-003726,Southern Cross Insurance,4720,Charters Towers QLD,L-P,SME,511370,,2211.7,2024-05-15,2025-05-15
POL-003727,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,874941,,3334.21,2023-05-02,2024-05-01
POL-003728,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,403862,Shutters Installed,2271.27,2023-05-28,2024-05-27
POL-003729,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,538254,Shutters Installed,890.28,2024-06-07,2025-06-07
POL-003730,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,298465,,2689.46,2023-11-20,2024-11-19
POL-003731,Northbeam General,4879,Innisfail QLD,T-W,Home,894018,,8346.69,2024-06-15,2025-06-15
POL-003732,Northbeam General,4703,Rockhampton QLD,Q-S,Home,263914,,1818.49,2024-03-28,2025-03-28
POL-003733,Coral Coast Mutual,800,Darwin NT,T-W,SME,1314443,,11488.61,2023-12-04,2024-12-03
POL-003734,Coral Coast Mutual,4740,Mackay QLD,Q-S,SME,2245402,,15109.21,2023-02-03,2024-02-03
POL-003735,Northbeam General,810,Darwin NT,T-W,Home,897880,,8706.44,2025-06-17,2026-06-17
POL-003736,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,526202,,2008.81,2024-01-12,2025-01-11
POL-003737,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,576488,,947.17,2025-06-28,2026-06-28
POL-003738,Coral Coast Mutual,4740,Mackay QLD,Q-S,SME,1039146,,7343.72,2024-10-25,2025-10-25
POL-003739,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,715535,,4291.76,2024-10-04,2025-10-04
POL-003740,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,861088,,1593.01,2025-06-18,2026-06-18
POL-003741,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,399027,Roof Tie-Down,3049.51,2025-09-23,2026-09-23
POL-003742,Pacific Rim Insurance,6000,Perth WA,B-F,Home,526199,,930.49,2024-04-29,2025-04-29
POL-003743,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,493167,,4984.37,2024-03-09,2025-03-09
POL-003744,Coral Coast Mutual,6721,Port Hedland WA,T-W,SME,1314061,Roof Tie-Down,11539.79,2024-09-19,2025-09-19
POL-003745,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,468431,,905.34,2023-12-30,2024-12-29
POL-003746,Northbeam General,850,Alice Springs NT,B-F,Home,417947,,767.56,2024-12-21,2025-12-21
POL-003747,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,836741,,5736.89,2023-08-02,2024-08-01
POL-003748,Coral Coast Mutual,810,Darwin NT,T-W,Home,836374,Roof Tie-Down,6575.81,2024-12-23,2025-12-23
POL-003749,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Strata,4936857,Shutters Installed,26185.56,2024-01-20,2025-01-19
POL-003750,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,516641,,936.94,2024-08-20,2025-08-20
POL-003751,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,467373,,1884.41,2025-03-24,2026-03-24
POL-003752,Pacific Rim Insurance,850,Alice Springs NT,B-F,SME,913096,Elevated Slab,1353.83,2024-10-09,2025-10-09
POL-003753,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,760715,,3046.59,2025-08-12,2026-08-12
POL-003754,Northbeam General,800,Darwin NT,T-W,Home,603024,Elevated Slab,4395.26,2023-06-15,2024-06-14
POL-003755,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,841967,Roof Tie-Down,1301.56,2024-10-23,2025-10-23
POL-003756,Southern Cross Insurance,800,Darwin NT,T-W,Home,536740,,5270.0,2024-01-31,2025-01-30
POL-003757,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,760502,,7673.95,2023-10-22,2024-10-21
POL-003758,Northbeam General,810,Darwin NT,T-W,Home,381465,,3650.02,2023-10-23,2024-10-22
POL-003759,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,SME,1035699,Roof Tie-Down,5636.12,2025-05-23,2026-05-23
POL-003760,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,653146,,6461.87,2023-07-11,2024-07-10
POL-003761,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,2297586,Elevated Slab,3486.96,2024-09-06,2025-09-06
POL-003762,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,251568,,2217.61,2023-11-17,2024-11-16
POL-003763,Northbeam General,4350,Toowoomba QLD,B-F,Home,283629,,473.2,2025-05-19,2026-05-19
POL-003764,Southern Cross Insurance,810,Darwin NT,T-W,SME,1526862,,14835.09,2024-07-11,2025-07-11
POL-003765,Northbeam General,4825,Mount Isa QLD,B-F,SME,2235922,Shutters Installed,3743.86,2024-07-21,2025-07-21
POL-003766,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,266929,,2329.81,2025-06-03,2026-06-03
POL-003767,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,569217,Roof Tie-Down,4390.58,2024-02-18,2025-02-17
POL-003768,Coral Coast Mutual,6000,Perth WA,B-F,Home,471552,,805.56,2025-05-28,2026-05-28
POL-003769,Northbeam General,4825,Mount Isa QLD,B-F,Home,628007,,1115.55,2023-11-11,2024-11-10
POL-003770,Northbeam General,4655,Hervey Bay QLD,L-P,SME,2009480,Roof Tie-Down,6809.89,2025-02-08,2026-02-08
POL-003771,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,624031,,2744.15,2024-10-20,2025-10-20
POL-003772,Outback Assurance Group,4810,Townsville QLD,T-W,Home,415623,Elevated Slab,3449.7,2024-05-12,2025-05-12
POL-003773,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,SME,788734,Shutters Installed,2702.38,2023-02-16,2024-02-16
POL-003774,Northbeam General,4703,Rockhampton QLD,Q-S,Strata,11186752,,70145.29,2025-09-23,2026-09-23
POL-003775,Coral Coast Mutual,6714,Karratha WA,T-W,Home,468403,,4745.07,2025-03-11,2026-03-11
POL-003776,Northbeam General,6721,Port Hedland WA,T-W,Strata,11216169,Shutters Installed,88747.02,2023-05-25,2024-05-24
POL-003777,Northbeam General,4825,Cloncurry QLD,B-F,Strata,2013314,Shutters Installed,2957.58,2025-02-12,2026-02-12
POL-003778,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,539399,,947.22,2025-01-26,2026-01-26
POL-003779,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,1230359,Shutters Installed,4083.88,2023-04-06,2024-04-05
POL-003780,Coral Coast Mutual,6000,Perth WA,B-F,SME,2606133,,4707.04,2024-08-26,2025-08-26
POL-003781,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,258469,,1609.32,2024-08-20,2025-08-20
POL-003782,Northbeam General,6721,Port Hedland WA,T-W,Home,706598,,6611.89,2024-06-10,2025-06-10
POL-003783,Pacific Rim Insurance,4740,Mackay QLD,Q-S,SME,2505743,,14826.68,2023-04-13,2024-04-12
