policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-001491,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,2408687,Shutters Installed,12388.45,2023-02-27,2024-02-27
POL-001492,Southern Cross Insurance,6000,Perth WA,B-F,Home,296688,Roof Tie-Down,417.87,2023-10-31,2024-10-30
POL-001493,Northbeam General,4720,Charters Towers QLD,L-P,SME,405076,Elevated Slab,1565.33,2023-01-25,2024-01-25
POL-001494,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,550780,Elevated Slab,4203.72,2025-06-19,2026-06-19
POL-001495,Coral Coast Mutual,800,Darwin NT,T-W,Home,485428,,4244.24,2025-09-05,2026-09-05
POL-001496,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,628004,Shutters Installed,2431.79,2025-07-30,2026-07-30
POL-001497,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,806249,Roof Tie-Down,4307.39,2023-07-05,2024-07-04
POL-001498,Coral Coast Mutual,810,Darwin NT,T-W,SME,1603788,,14773.99,2023-04-17,2024-04-16
POL-001499,Northbeam General,850,Alice Springs NT,B-F,SME,720316,,1371.47,2025-06-01,2026-06-01
POL-001500,Pacific Rim Insurance,810,Darwin NT,T-W,Home,751672,Elevated Slab,6451.72,2023-04-26,2024-04-25
POL-001501,Northbeam General,4879,Innisfail QLD,T-W,Strata,3517449,Shutters Installed,27398.22,2023-05-11,2024-05-10
POL-001502,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,754667,,3292.21,2024-02-28,2025-02-27
POL-001503,Outback Assurance Group,6714,Karratha WA,T-W,Home,507853,,4711.89,2024-07-16,2025-07-16
POL-001504,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,491292,,863.92,2024-08-17,2025-08-17
POL-001505,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,479988,,2097.83,2023-08-29,2024-08-28
POL-001506,Northbeam General,4870,Cairns QLD,T-W,Home,630002,,6054.89,2025-09-07,2026-09-07
POL-001507,Pacific Rim Insurance,800,Darwin NT,T-W,Home,396118,Shutters Installed,3067.31,2023-05-28,2024-05-27
POL-001508,Northbeam General,4879,Innisfail QLD,T-W,Home,308579,,3076.31,2023-05-01,2024-04-30
POL-001509,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,SME,2181357,,8926.58,2024-12-19,2025-12-19
POL-001510,Northbeam General,4802,Townsville QLD,T-W,Home,415856,,3579.42,2024-01-10,2025-01-09
POL-001511,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,686726,Roof Tie-Down,977.08,2023-07-06,2024-07-05
POL-001512,Coral Coast Mutual,810,Darwin NT,T-W,SME,1656226,,15640.32,2025-01-09,2026-01-09
POL-001513,Southern Cross Insurance,4737,Bowen QLD,Q-S,SME,1602796,,9608.2,2023-03-03,2024-03-02
POL-001514,Outback Assurance Group,4810,Townsville QLD,T-W,SME,445581,,4145.3,2024-03-09,2025-03-09
POL-001515,Northbeam General,4825,Cloncurry QLD,B-F,SME,2799415,Shutters Installed,4284.71,2024-12-27,2025-12-27
POL-001516,Northbeam General,4879,Innisfail QLD,T-W,Strata,3542438,Shutters Installed,28728.2,2025-08-31,2026-08-31
POL-001517,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,661346,Roof Tie-Down,3422.78,2025-02-02,2026-02-02
POL-001518,Outback Assurance Group,4810,Townsville QLD,T-W,SME,2364763,,22363.78,2024-10-30,2025-10-30
POL-001519,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,694828,,2740.11,2023-04-22,2024-04-21
POL-001520,Northbeam General,4825,Mount Isa QLD,B-F,Home,601767,,980.94,2023-10-16,2024-10-15
POL-001521,Northbeam General,4825,Cloncurry QLD,B-F,Home,261510,Shutters Installed,420.64,2023-11-13,2024-11-12
POL-001522,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,502009,,861.9,2025-09-27,2026-09-27
POL-001523,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,757308,,6540.71,2023-11-19,2024-11-18
POL-001524,Northbeam General,6721,Port Hedland WA,T-W,Home,546120,Elevated Slab,4814.52,2024-05-27,2025-05-27
POL-001525,Coral Coast Mutual,6714,Karratha WA,T-W,SME,943233,,9323.9,2023-04-10,2024-04-09
POL-001526,Southern Cross Insurance,4879,Innisfail QLD,T-W,SME,2506283,,25273.96,2023-06-03,2024-06-02
POL-001527,Outback Assurance Group,4802,Townsville QLD,T-W,SME,556901,,5068.48,2023-06-05,2024-06-04
POL-001528,Northbeam General,4825,Mount Isa QLD,B-F,SME,1371275,Roof Tie-Down,2259.35,2025-04-06,2026-04-06
POL-001529,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Strata,14225903,,94479.35,2024-06-19,2025-06-19
POL-001530,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,1911276,Shutters Installed,10820.57,2025-08-20,2026-08-20
POL-001531,Pacific Rim Insurance,4740,Mackay QLD,Q-S,SME,2025855,,12480.98,2024-09-17,2025-09-17
POL-001532,Northbeam General,4825,Mount Isa QLD,B-F,Strata,10347047,,17125.05,2023-01-16,2024-01-16
POL-001533,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,341401,,3242.6,2024-04-10,2025-04-10
POL-001534,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Strata,6699588,Roof Tie-Down,37581.64,2023-12-28,2024-12-27
POL-001535,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,520473,,1027.94,2023-09-20,2024-09-19
POL-001536,Coral Coast Mutual,810,Darwin NT,T-W,Strata,10191626,,87905.08,2025-05-29,2026-05-29
POL-001537,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,385249,,1598.9,2024-06-08,2025-06-08
POL-001538,Southern Cross Insurance,6714,Karratha WA,T-W,Home,780519,,7340.92,2025-06-17,2026-06-17
POL-001539,Southern Cross Insurance,4810,Townsville QLD,T-W,Strata,6107344,Roof Tie-Down,51286.96,2024-07-28,2025-07-28
POL-001540,Southern Cross Insurance,810,Darwin NT,T-W,SME,1063563,Shutters Installed,8708.74,2025-05-24,2026-05-24
POL-001541,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,348045,,607.55,2024-04-24,2025-04-24
POL-001542,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,363611,Roof Tie-Down,2176.68,2025-08-02,2026-08-02
POL-001543,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,582697,Shutters Installed,4556.99,2024-09-10,2025-09-10
POL-001544,Northbeam General,4703,Rockhampton QLD,Q-S,SME,1567589,,10096.77,2024-07-12,2025-07-12
POL-001545,Outback Assurance Group,850,Alice Springs NT,B-F,Home,845807,Shutters Installed,1172.78,2024-09-07,2025-09-07
POL-001546,Southern Cross Insurance,4740,Mackay QLD,Q-S,Strata,9216043,Elevated Slab,55792.17,2023-08-07,2024-08-06
POL-001547,Northbeam General,4703,Rockhampton QLD,Q-S,SME,2173856,,13479.65,2024-10-12,2025-10-12
POL-001548,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,335678,Shutters Installed,492.87,2024-12-30,2025-12-30
POL-001549,Southern Cross Insurance,4879,Innisfail QLD,T-W,Home,522050,,4646.11,2023-02-25,2024-02-25
POL-001550,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,422525,,3772.03,2025-08-22,2026-08-22
POL-001551,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,418494,,823.43,2024-03-23,2025-03-23
POL-001552,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,876134,Roof Tie-Down,6648.26,2025-01-10,2026-01-10
POL-001553,Outback Assurance Group,4810,Townsville QLD,T-W,Home,581890,,4990.84,2025-07-07,2026-07-07
POL-001554,Southern Cross Insurance,810,Darwin NT,T-W,Home,676127,Shutters Installed,5200.72,2025-01-09,2026-01-09
POL-001555,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Strata,12641671,,81338.12,2025-09-19,2026-09-19
POL-001556,Northbeam General,800,Darwin NT,T-W,Home,446772,,4176.57,2024-07-13,2025-07-13
POL-001557,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,450444,Shutters Installed,3980.51,2024-08-13,2025-08-13
POL-001558,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,1687506,Roof Tie-Down,6026.91,2025-06-07,2026-06-07
POL-001559,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,680321,,1188.26,2025-04-28,2026-04-28
POL-001560,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,368887,,3803.25,2024-04-14,2025-04-14
POL-001561,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,819128,,3396.22,2023-10-19,2024-10-18
POL-001562,Southern Cross Insurance,6721,Port Hedland WA,T-W,SME,816180,,8521.89,2025-04-05,2026-04-05
POL-001563,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,681257,,1129.06,2025-02-06,2026-02-06
POL-001564,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,859467,Elevated Slab,1395.43,2024-11-14,2025-11-14
POL-001565,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,828381,,7682.45,2023-07-20,2024-07-19
POL-001566,Outback Assurance Group,800,Darwin NT,T-W,Home,736483,,6874.76,2025-04-20,2026-04-20
POL-001567,Coral Coast Mutual,4870,Cairns QLD,T-W,Strata,10515457,,95573.39,2025-06-19,2026-06-19
POL-001568,Outback Assurance Group,6721,Port Hedland WA,T-W,SME,2139447,,21029.21,2023-01-05,2024-01-05
POL-001569,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,642592,Roof Tie-Down,3792.29,2024-06-15,2025-06-15
POL-001570,Outback Assurance Group,6714,Karratha WA,T-W,Home,700908,,6314.82,2025-09-23,2026-09-23
POL-001571,Outback Assurance Group,4703,Rockhampton QLD,Q-S,Home,304086,Elevated Slab,1781.33,2024-08-14,2025-08-14
POL-001572,Coral Coast Mutual,810,Darwin NT,T-W,Strata,14215704,Elevated Slab,107300.89,2025-07-14,2026-07-14
POL-001573,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,382466,Shutters Installed,1366.57,2024-10-08,2025-10-08
POL-001574,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,SME,1491484,,6686.87,2023-06-12,2024-06-11
POL-001575,Northbeam General,4703,Rockhampton QLD,Q-S,Home,262098,Roof Tie-Down,1485.42,2024-08-30,2025-08-30
POL-001576,Northbeam General,4870,Cairns QLD,T-W,Home,332598,,3205.05,2023-01-26,2024-01-26
POL-001577,Northbeam General,4737,Bowen QLD,Q-S,Home,445617,,2745.73,2025-07-08,2026-07-08
POL-001578,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,646473,,6473.62,2024-11-06,2025-11-06
POL-001579,Southern Cross Insurance,6000,Perth WA,B-F,Home,274264,Roof Tie-Down,431.24,2024-08-16,2025-08-16
POL-001580,Northbeam General,800,Darwin NT,T-W,Home,362278,,3195.11,2023-09-26,2024-09-25
POL-001581,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,468074,,824.13,2024-05-17,2025-05-17
POL-001582,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,330019,,2953.53,2024-03-05,2025-03-05
POL-001583,Northbeam General,6714,Karratha WA,T-W,Home,418929,,3724.96,2023-01-11,2024-01-11
POL-001584,Outback Assurance Group,4802,Townsville QLD,T-W,Home,372900,,3879.74,2023-12-22,2024-12-21
POL-001585,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,797093,Roof Tie-Down,6747.66,2025-08-06,2026-08-06
POL-001586,Northbeam General,4703,Rockhampton QLD,Q-S,Home,793157,,5167.63,2023-06-06,2024-06-05
POL-001587,Northbeam General,4680,Gladstone QLD,L-P,Home,593450,Shutters Installed,1965.47,2023-03-27,2024-03-26
POL-001588,Coral Coast Mutual,6000,Perth WA,B-F,Home,346437,Roof Tie-Down,513.99,2024-07-18,2025-07-18
POL-001589,Northbeam General,4737,Bowen QLD,Q-S,SME,2550237,,18056.31,2025-08-02,2026-08-02
POL-001590,Pacific Rim Insurance,6000,Perth WA,B-F,Home,544736,,1071.1,2023-04-16,2024-04-15
POL-001591,Outback Assurance Group,4802,Townsville QLD,T-W,Home,761528,,7138.26,2024-04-01,2025-04-01
POL-001592,Northbeam General,4810,Townsville QLD,T-W,SME,851135,,8259.3,2024-03-15,2025-03-15
POL-001593,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,317388,,2984.67,2025-06-29,2026-06-29
POL-001594,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,883216,Elevated Slab,3359.09,2024-10-22,2025-10-22
POL-001595,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,588355,Roof Tie-Down,2070.76,2023-07-10,2024-07-09
POL-001596,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,640032,,1070.27,2023-11-18,2024-11-17
POL-001597,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,594844,Roof Tie-Down,4528.39,2024-08-04,2025-08-04
POL-001598,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,881035,Elevated Slab,1270.39,2023-08-11,2024-08-10
POL-001599,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,328458,,599.97,2024-10-23,2025-10-23
POL-001600,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,456698,Shutters Installed,3355.68,2024-05-20,2025-05-20
POL-001601,Coral Coast Mutual,4740,Mackay QLD,Q-S,Strata,4081929,Elevated Slab,22339.69,2024-09-07,2025-09-07
POL-001602,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,548882,,4711.54,2025-03-13,2026-03-13
POL-001603,Pacific Rim Insurance,4870,Cairns QLD,T-W,Strata,8758043,Shutters Installed,64172.53,2024-06-30,2025-06-30
POL-001604,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,742718,Roof Tie-Down,3771.23,2025-04-01,2026-04-01
POL-001605,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,669791,,5828.23,2025-03-04,2026-03-04
POL-001606,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,726663,Elevated Slab,1110.31,2024-10-18,2025-10-18
POL-001607,Northbeam General,4680,Gladstone QLD,L-P,Strata,5758337,Roof Tie-Down,18698.2,2023-01-11,2024-01-11
POL-001608,Southern Cross Insurance,800,Darwin NT,T-W,Strata,14150955,,132704.78,2023-06-24,2024-06-23
POL-001609,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,SME,2654683,,18944.97,2025-08-14,2026-08-14
POL-001610,Coral Coast Mutual,6000,Perth WA,B-F,SME,601340,Roof Tie-Down,1002.33,2023-03-18,2024-03-17
POL-001611,Northbeam General,6714,Karratha WA,T-W,SME,1991975,,18052.94,2023-06-24,2024-06-23
POL-001612,Outback Assurance Group,4802,Townsville QLD,T-W,Home,405190,Roof Tie-Down,3437.49,2025-06-28,2026-06-28
POL-001613,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,1408828,,9300.03,2024-11-08,2025-11-08
POL-001614,Coral Coast Mutual,6000,Perth WA,B-F,Home,486800,,804.7,2025-02-23,2026-02-23
POL-001615,Northbeam General,4825,Mount Isa QLD,B-F,Home,504149,,936.41,2025-01-22,2026-01-22
POL-001616,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,472796,,768.16,2023-08-10,2024-08-09
POL-001617,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,468797,Roof Tie-Down,1778.71,2025-02-18,2026-02-18
POL-001618,Northbeam General,4720,Charters Towers QLD,L-P,SME,1707890,,7472.28,2024-11-02,2025-11-02
POL-001619,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,631308,Roof Tie-Down,2202.19,2024-04-08,2025-04-08
POL-001620,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,321973,Elevated Slab,1098.37,2023-06-18,2024-06-17
POL-001621,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,362379,Roof Tie-Down,3069.61,2023-09-04,2024-09-03
POL-001622,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,806673,Roof Tie-Down,4414.65,2023-09-29,2024-09-28
POL-001623,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,407936,Elevated Slab,611.28,2024-03-17,2025-03-17
POL-001624,Outback Assurance Group,6714,Karratha WA,T-W,Home,352564,Shutters Installed,2590.24,2024-01-27,2025-01-26
POL-001625,Outback Assurance Group,4703,Rockhampton QLD,Q-S,Home,872905,Elevated Slab,4606.67,2024-09-14,2025-09-14
POL-001626,Southern Cross Insurance,4720,Charters Towers QLD,L-P,Home,511036,,2343.37,2023-08-13,2024-08-12
POL-001627,Coral Coast Mutual,4740,Mackay QLD,Q-S,SME,1401461,,8318.51,2023-04-14,2024-04-13
POL-001628,Northbeam General,4350,Toowoomba QLD,B-F,SME,2096845,,3692.73,2023-04-14,2024-04-13
POL-001629,Pacific Rim Insurance,6000,Perth WA,B-F,Home,463464,Roof Tie-Down,687.49,2023-10-22,2024-10-21
POL-001630,Outback Assurance Group,6721,Port Hedland WA,T-W,SME,2510742,Roof Tie-Down,21927.74,2024-09-29,2025-09-29
POL-001631,Northbeam General,6721,Port Hedland WA,T-W,SME,1114007,,10191.73,2023-03-13,2024-03-12
POL-001632,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,263353,,1768.64,2024-03-14,2025-03-14
POL-001633,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,330716,Shutters Installed,2494.66,2025-02-17,2026-02-17
POL-001634,Outback Assurance Group,4810,Townsville QLD,T-W,Home,251055,,2379.45,2023-09-11,2024-09-10
POL-001635,Pacific Rim Insurance,800,Darwin NT,T-W,Home,554777,Roof Tie-Down,4780.29,2024-06-21,2025-06-21
POL-001636,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,SME,819398,,5117.95,2025-01-23,2026-01-23
POL-001637,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,822223,Elevated Slab,4322.31,2024-05-13,2025-05-13
POL-001638,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,565761,,2476.07,2025-07-01,2026-07-01
POL-001639,Northbeam General,4810,Townsville QLD,T-W,Home,794534,Shutters Installed,6708.7,2023-01-22,2024-01-22
POL-001640,Northbeam General,4879,Innisfail QLD,T-W,SME,994052,,9173.78,2023-02-01,2024-02-01
POL-001641,Northbeam General,4802,Townsville QLD,T-W,SME,1907516,,17056.98,2023-04-02,2024-04-01
POL-001642,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,821386,,3725.27,2024-04-05,2025-04-05
POL-001643,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,597283,,3797.72,2024-03-03,2025-03-03
POL-001644,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,609949,,6181.79,2023-05-06,2024-05-05
POL-001645,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,613853,,3821.19,2025-09-19,2026-09-19
POL-001646,Coral Coast Mutual,850,Alice Springs NT,B-F,Strata,13423993,Roof Tie-Down,19101.94,2025-09-16,2026-09-16
POL-001647,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,760472,Roof Tie-Down,5880.76,2025-03-29,2026-03-29
POL-001648,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,871880,Shutters Installed,6510.2,2024-05-15,2025-05-15
POL-001649,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,250672,,2167.01,2023-05-22,2024-05-21
POL-001650,Coral Coast Mutual,6721,Port Hedland WA,T-W,SME,2751952,,24339.83,2023-03-30,2024-03-29
POL-001651,Northbeam General,810,Darwin NT,T-W,Strata,11818443,Roof Tie-Down,103417.16,2023-10-25,2024-10-24
POL-001652,Southern Cross Insurance,4740,Mackay QLD,Q-S,Home,655002,Elevated Slab,3562.84,2025-09-17,2026-09-17
POL-001653,Coral Coast Mutual,6000,Perth WA,B-F,Strata,4907524,,8946.45,2024-11-26,2025-11-26
POL-001654,Northbeam General,4802,Townsville QLD,T-W,Home,512165,,4511.05,2024-07-21,2025-07-21
POL-001655,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,733555,Shutters Installed,5977.75,2024-01-20,2025-01-19
POL-001656,Coral Coast Mutual,800,Darwin NT,T-W,Home,578477,Elevated Slab,4674.77,2024-12-02,2025-12-02
POL-001657,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,680187,,4386.98,2025-07-23,2026-07-23
POL-001658,Coral Coast Mutual,4870,Cairns QLD,T-W,Strata,14681167,Elevated Slab,110028.68,2025-07-17,2026-07-17
POL-001659,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,819659,Elevated Slab,1354.38,2025-06-17,2026-06-17
POL-001660,Pacific Rim Insurance,4740,Mackay QLD,Q-S,SME,2090061,Elevated Slab,11940.39,2024-04-18,2025-04-18
POL-001661,Southern Cross Insurance,4737,Bowen QLD,Q-S,SME,1533195,Roof Tie-Down,9029.8,2024-10-27,2025-10-27
POL-001662,Southern Cross Insurance,6714,Karratha WA,T-W,Home,842910,,7977.97,2023-12-06,2024-12-05
POL-001663,Northbeam General,800,Darwin NT,T-W,SME,622383,,6151.0,2024-06-12,2025-06-12
POL-001664,Northbeam General,4825,Cloncurry QLD,B-F,SME,1337609,,2597.93,2024-10-17,2025-10-17
POL-001665,Northbeam General,6721,Port Hedland WA,T-W,Home,256764,,2588.35,2024-09-30,2025-09-30
POL-001666,Northbeam General,800,Darwin NT,T-W,Home,376913,Roof Tie-Down,3055.64,2023-09-11,2024-09-10
POL-001667,Southern Cross Insurance,800,Darwin NT,T-W,Home,715374,,6647.51,2025-08-06,2026-08-06
POL-001668,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,496339,,5037.48,2024-07-13,2025-07-13
POL-001669,Southern Cross Insurance,4810,Townsville QLD,T-W,SME,2988550,,26251.64,2023-05-30,2024-05-29
POL-001670,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,502373,,3050.41,2025-01-29,2026-01-29
POL-001671,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,354878,Shutters Installed,2140.73,2024-05-19,2025-05-19
POL-001672,Outback Assurance Group,6000,Perth WA,B-F,Home,362549,,647.88,2025-04-13,2026-04-13
POL-001673,Coral Coast Mutual,810,Darwin NT,T-W,Home,841616,,7818.54,2024-08-17,2025-08-17
POL-001674,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,899987,,5784.96,2025-07-18,2026-07-18
POL-001675,Coral Coast Mutual,810,Darwin NT,T-W,Home,540354,,4629.39,2023-06-12,2024-06-11
POL-001676,Outback Assurance Group,4720,Charters Towers QLD,L-P,SME,1863116,,8455.09,2024-06-21,2025-06-21
POL-001677,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,618959,,2680.7,2024-07-30,2025-07-30
POL-001678,Coral Coast Mutual,4737,Bowen QLD,Q-S,SME,1567443,,10769.04,2024-11-05,2025-11-05
POL-001679,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,757243,,3101.88,2024-04-28,2025-04-28
POL-001680,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,800957,,4955.52,2024-12-15,2025-12-15
POL-001681,Southern Cross Insurance,4802,Townsville QLD,T-W,Strata,12359511,Shutters Installed,106387.78,2023-03-11,2024-03-10
POL-001682,Outback Assurance Group,4870,Cairns QLD,T-W,SME,804919,Roof Tie-Down,6714.55,2024-05-26,2025-05-26
POL-001683,Northbeam General,6714,Karratha WA,T-W,SME,1392444,,12184.33,2025-06-20,2026-06-20
POL-001684,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,SME,669986,Elevated Slab,2182.29,2023-09-14,2024-09-13
POL-001685,Southern Cross Insurance,4740,Mackay QLD,Q-S,SME,1970020,Roof Tie-Down,11116.27,2025-05-10,2026-05-10
POL-001686,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,645972,,3890.81,2024-10-14,2025-10-14
POL-001687,Northbeam General,4825,Cloncurry QLD,B-F,Home,708767,Shutters Installed,1123.2,2023-08-19,2024-08-18
POL-001688,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,451636,,2692.57,2023-01-25,2024-01-25
POL-001689,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,255490,Roof Tie-Down,1371.93,2024-02-22,2025-02-21
POL-001690,Northbeam General,4825,Cloncurry QLD,B-F,SME,2615240,Shutters Installed,3998.26,2025-05-02,2026-05-02
POL-001691,Northbeam General,4802,Townsville QLD,T-W,SME,1895207,,18431.1,2024-07-26,2025-07-26
POL-001692,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,324310,,591.83,2023-05-11,2024-05-10
POL-001693,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,303979,,2946.42,2023-12-05,2024-12-04
POL-001694,Southern Cross Insurance,4350,Toowoomba QLD,B-F,SME,1454371,Shutters Installed,2176.42,2024-01-02,2025-01-01
POL-001695,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Strata,11652869,Roof Tie-Down,61052.24,2024-06-14,2025-06-14
POL-001696,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,822461,,3590.79,2023-04-24,2024-04-23
POL-001697,Outback Assurance Group,850,Alice Springs NT,B-F,Strata,12959414,,21134.11,2023-12-13,2024-12-12
POL-001698,Coral Coast Mutual,6000,Perth WA,B-F,Home,312276,,521.55,2024-07-14,2025-07-14
POL-001699,Southern Cross Insurance,4740,Mackay QLD,Q-S,Home,841246,Roof Tie-Down,5023.73,2024-12-20,2025-12-20
POL-001700,Southern Cross Insurance,4680,Gladstone QLD,L-P,Strata,12035251,,52967.18,2025-08-09,2026-08-09
POL-001701,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,293768,Roof Tie-Down,413.87,2024-05-23,2025-05-23
POL-001702,Northbeam General,4350,Toowoomba QLD,B-F,SME,1672628,Elevated Slab,2703.22,2025-06-16,2026-06-16
POL-001703,Outback Assurance Group,4870,Cairns QLD,T-W,Strata,5291258,Roof Tie-Down,43019.04,2025-05-30,2026-05-30
POL-001704,Outback Assurance Group,4870,Cairns QLD,T-W,Home,645552,Roof Tie-Down,5416.59,2024-03-16,2025-03-16
POL-001705,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,895559,Elevated Slab,1502.44,2024-01-12,2025-01-11
POL-001706,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,499739,,3074.22,2024-08-25,2025-08-25
POL-001707,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,812264,,1481.97,2025-04-01,2026-04-01
POL-001708,Southern Cross Insurance,4350,Toowoomba QLD,B-F,SME,931484,Roof Tie-Down,1407.66,2023-10-17,2024-10-16
POL-001709,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,506108,,5286.99,2023-05-13,2024-05-12
POL-001710,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,330534,Roof Tie-Down,1080.03,2025-08-18,2026-08-18
POL-001711,Northbeam General,4703,Rockhampton QLD,Q-S,Home,624297,,4380.65,2025-05-29,2026-05-29
POL-001712,Northbeam General,4737,Bowen QLD,Q-S,SME,2712763,,16901.84,2024-10-31,2025-10-31
POL-001713,Coral Coast Mutual,4720,Charters Towers QLD,L-P,SME,2670876,Shutters Installed,9541.6,2023-02-25,2024-02-25
POL-001714,Northbeam General,4879,Innisfail QLD,T-W,SME,1573498,,13687.93,2025-07-22,2026-07-22
POL-001715,Northbeam General,4720,Charters Towers QLD,L-P,Home,471007,,1828.97,2025-01-12,2026-01-12
POL-001716,Southern Cross Insurance,4740,Mackay QLD,Q-S,Strata,12903648,,88305.46,2025-09-02,2026-09-02
